id,date,round,teamHome,scoreTeamHome,teamAway,scoreTeamAway,,image
1468099,2022-05-08,Round 5,Juventude,1,Internacional,1,,https://r2.thesportsdb.com/images/media/event/thumb/qga8981644935550.jpg
1468102,2022-05-09,Round 5,Avai FC,2,Coritiba,1,,https://r2.thesportsdb.com/images/media/event/thumb/h8lrge1644935551.jpg
1468116,2022-05-11,Round 7,Bragantino,1,Atletico MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/6p38pu1644935555.jpg
1468107,2022-05-14,Round 6,Palmeiras,2,Bragantino,0,,https://r2.thesportsdb.com/images/media/event/thumb/dt2d9n1644935552.jpg
1468110,2022-05-14,Round 6,Ceara,2,Flamengo,2,,https://r2.thesportsdb.com/images/media/event/thumb/i247321644935553.jpg
1468104,2022-05-14,Round 6,Atletico MG,2,Atletico GO,0,,https://r2.thesportsdb.com/images/media/event/thumb/1tp5a21644935551.jpg
1468109,2022-05-14,Round 6,Internacional,2,Corinthians,2,,https://r2.thesportsdb.com/images/media/event/thumb/ghqkmd1644935553.jpg
1468105,2022-05-15,Round 6,Fluminense,2,Atletico PR,1,,https://r2.thesportsdb.com/images/media/event/thumb/ugqdbo1644935552.jpg
1468106,2022-05-15,Round 6,Sao Paulo,2,Cuiaba,1,,https://r2.thesportsdb.com/images/media/event/thumb/63rmq51644935552.jpg
1468113,2022-05-15,Round 6,Coritiba,1,America MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/j3q3bl1644935554.jpg
1468108,2022-05-15,Round 6,Botafogo RJ,3,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/o0c3vl1644935552.jpg
1468112,2022-05-15,Round 6,Avai FC,1,Juventude,2,,https://r2.thesportsdb.com/images/media/event/thumb/86eelx1644935554.jpg
1468111,2022-05-15,Round 6,Goias,1,Santos FC,0,,https://r2.thesportsdb.com/images/media/event/thumb/s2fexb1644935553.jpg
1468115,2022-05-21,Round 7,Flamengo,1,Goias,0,,https://r2.thesportsdb.com/images/media/event/thumb/e6jyil1644935554.jpg
1468121,2022-05-21,Round 7,Atletico GO,2,Coritiba,0,,https://r2.thesportsdb.com/images/media/event/thumb/uvfq2s1644935556.jpg
1468118,2022-05-21,Round 7,Santos FC,0,Ceara,0,,https://r2.thesportsdb.com/images/media/event/thumb/q4kwrn1644935555.jpg
1468119,2022-05-21,Round 7,Juventude,0,Palmeiras,3,,https://r2.thesportsdb.com/images/media/event/thumb/0telr71644935556.jpg
1468122,2022-05-22,Round 7,Cuiaba,1,Internacional,1,,https://r2.thesportsdb.com/images/media/event/thumb/p3t2gl1644935557.jpg
1468114,2022-05-22,Round 7,America MG,1,Botafogo RJ,1,,https://r2.thesportsdb.com/images/media/event/thumb/gvv7nu1644935554.jpg
1468117,2022-05-22,Round 7,Corinthians,1,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/75zf7c1644935555.jpg
1468120,2022-05-22,Round 7,Fortaleza,0,Fluminense,1,,https://r2.thesportsdb.com/images/media/event/thumb/6x74i21644935556.jpg
1468123,2022-05-22,Round 7,Atletico PR,2,Avai FC,1,,https://r2.thesportsdb.com/images/media/event/thumb/20pqdq1644935557.jpg
1468131,2022-05-28,Round 8,Goias,1,Bragantino,1,,https://r2.thesportsdb.com/images/media/event/thumb/8k92g41644935559.jpg
1468126,2022-05-28,Round 8,Sao Paulo,2,Ceara,2,,https://r2.thesportsdb.com/images/media/event/thumb/zn8ngs1644935558.jpg
1468130,2022-05-28,Round 8,Fortaleza,1,Juventude,1,,https://r2.thesportsdb.com/images/media/event/thumb/8cns1v1644935559.jpg
1468128,2022-05-29,Round 8,Santos FC,0,Palmeiras,1,,https://r2.thesportsdb.com/images/media/event/thumb/hfdo2b1644935558.jpg
1468133,2022-05-29,Round 8,Coritiba,1,Botafogo RJ,0,,https://r2.thesportsdb.com/images/media/event/thumb/pexow11644935560.jpg
1468125,2022-05-29,Round 8,Fluminense,1,Flamengo,2,,https://r2.thesportsdb.com/images/media/event/thumb/8u18wh1644935557.jpg
1468127,2022-05-29,Round 8,Corinthians,1,America MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/vva9cs1644935558.jpg
1468132,2022-05-29,Round 8,Cuiaba,0,Atletico PR,1,,https://r2.thesportsdb.com/images/media/event/thumb/12egdd1644935559.jpg
1468124,2022-05-29,Round 8,Atletico MG,2,Avai FC,1,,https://r2.thesportsdb.com/images/media/event/thumb/5b86rq1644935557.jpg
1468129,2022-05-30,Round 8,Internacional,1,Atletico GO,1,,https://r2.thesportsdb.com/images/media/event/thumb/ajj5c91644935559.jpg
1468080,2022-06-01,Round 3,Fortaleza,0,Ceara,1,,https://r2.thesportsdb.com/images/media/event/thumb/rmzath1644935544.jpg
1468134,2022-06-04,Round 9,America MG,2,Cuiaba,1,,https://r2.thesportsdb.com/images/media/event/thumb/uh96vq1644935560.jpg
1468143,2022-06-04,Round 9,Atletico PR,2,Santos FC,2,,https://r2.thesportsdb.com/images/media/event/thumb/tm9ypn1644935563.jpg
1468140,2022-06-04,Round 9,Ceara,1,Coritiba,1,,https://r2.thesportsdb.com/images/media/event/thumb/orfqe01644935562.jpg
1468142,2022-06-04,Round 9,Avai FC,1,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/l59a7t1644935563.jpg
1468141,2022-06-04,Round 9,Atletico GO,0,Corinthians,1,,https://r2.thesportsdb.com/images/media/event/thumb/am6atf1644935562.jpg
1468139,2022-06-05,Round 9,Juventude,1,Fluminense,0,,https://r2.thesportsdb.com/images/media/event/thumb/12q7eg1644935561.jpg
1468135,2022-06-05,Round 9,Flamengo,1,Fortaleza,2,,https://r2.thesportsdb.com/images/media/event/thumb/7485sn1644935560.jpg
1468137,2022-06-05,Round 9,Palmeiras,0,Atletico MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/uziwel1644935561.jpg
1468136,2022-06-05,Round 9,Bragantino,0,Internacional,2,,https://r2.thesportsdb.com/images/media/event/thumb/y807ik1644935561.jpg
1468138,2022-06-06,Round 9,Botafogo RJ,1,Goias,2,,https://r2.thesportsdb.com/images/media/event/thumb/0hknp51644935561.jpg
1468152,2022-06-08,Round 10,Cuiaba,1,Corinthians,0,,https://r2.thesportsdb.com/images/media/event/thumb/336jky1644935566.jpg
1468144,2022-06-08,Round 10,America MG,0,Ceara,2,,https://r2.thesportsdb.com/images/media/event/thumb/49il3z1644935563.jpg
1468149,2022-06-08,Round 10,Juventude,1,Atletico PR,3,,https://r2.thesportsdb.com/images/media/event/thumb/3op1rq1644935565.jpg
1468146,2022-06-08,Round 10,Bragantino,1,Flamengo,0,,https://r2.thesportsdb.com/images/media/event/thumb/khxzm91644935564.jpg
1468151,2022-06-08,Round 10,Atletico GO,2,Avai FC,1,,https://r2.thesportsdb.com/images/media/event/thumb/ybmmin1644935565.jpg
1468145,2022-06-09,Round 10,Fluminense,5,Atletico MG,3,,https://r2.thesportsdb.com/images/media/event/thumb/o7zh371644935564.jpg
1468148,2022-06-09,Round 10,Santos FC,1,Internacional,1,,https://r2.thesportsdb.com/images/media/event/thumb/xlazwq1644935564.jpg
1468147,2022-06-09,Round 10,Palmeiras,4,Botafogo RJ,0,,https://r2.thesportsdb.com/images/media/event/thumb/j8id4e1644935564.jpg
1468150,2022-06-09,Round 10,Fortaleza,1,Goias,1,,https://r2.thesportsdb.com/images/media/event/thumb/3cmqud1644935565.jpg
1468153,2022-06-09,Round 10,Coritiba,1,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/gzewf21644935566.jpg
1468157,2022-06-11,Round 11,Corinthians,2,Juventude,0,,https://r2.thesportsdb.com/images/media/event/thumb/ybjggo1644935567.jpg
1468154,2022-06-11,Round 11,Atletico MG,1,Santos FC,1,,https://r2.thesportsdb.com/images/media/event/thumb/7pq4uk1644935566.jpg
1468155,2022-06-11,Round 11,Fluminense,0,Atletico GO,2,,https://r2.thesportsdb.com/images/media/event/thumb/4bc2j81644935566.jpg
1468162,2022-06-11,Round 11,Cuiaba,1,Bragantino,1,,https://r2.thesportsdb.com/images/media/event/thumb/n325331644935568.jpg
1468159,2022-06-12,Round 11,Internacional,3,Flamengo,1,,https://r2.thesportsdb.com/images/media/event/thumb/7j4fw31644935568.jpg
1468156,2022-06-12,Round 11,Sao Paulo,1,America MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/pj7zwq1644935567.jpg
1468161,2022-06-12,Round 11,Goias,1,Ceara,1,,https://r2.thesportsdb.com/images/media/event/thumb/ktlj341644935568.jpg
1468163,2022-06-12,Round 11,Coritiba,0,Palmeiras,2,,https://r2.thesportsdb.com/images/media/event/thumb/5rf8cg1644935569.jpg
1468160,2022-06-12,Round 11,Fortaleza,0,Atletico PR,0,,https://r2.thesportsdb.com/images/media/event/thumb/kkbaxl1644935568.jpg
1468158,2022-06-13,Round 11,Botafogo RJ,0,Avai FC,1,,https://r2.thesportsdb.com/images/media/event/thumb/5mukgp1644935567.jpg
1468169,2022-06-15,Round 12,Juventude,1,Santos FC,2,,https://r2.thesportsdb.com/images/media/event/thumb/pg8fsb1644935570.jpg
1468170,2022-06-15,Round 12,Ceara,0,Atletico MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/cjvrbw1644935571.jpg
1468166,2022-06-15,Round 12,Bragantino,4,Coritiba,2,,https://r2.thesportsdb.com/images/media/event/thumb/r4abyd1644935570.jpg
1468171,2022-06-15,Round 12,Goias,1,Internacional,2,,https://r2.thesportsdb.com/images/media/event/thumb/fp0zlj1644935571.jpg
1468165,2022-06-15,Round 12,Flamengo,2,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/ekoql31644935569.jpg
1468164,2022-06-16,Round 12,America MG,0,Fluminense,0,,https://r2.thesportsdb.com/images/media/event/thumb/2qr2e71644935569.jpg
1468173,2022-06-16,Round 12,Atletico PR,1,Corinthians,1,,https://r2.thesportsdb.com/images/media/event/thumb/jycqz11644935572.jpg
1468168,2022-06-16,Round 12,Botafogo RJ,1,Sao Paulo,0,,https://r2.thesportsdb.com/images/media/event/thumb/87xist1644935570.jpg
1468167,2022-06-16,Round 12,Palmeiras,4,Atletico GO,2,,https://r2.thesportsdb.com/images/media/event/thumb/jq8hh71644935570.jpg
1468172,2022-06-16,Round 12,Avai FC,3,Fortaleza,2,,https://r2.thesportsdb.com/images/media/event/thumb/3su66d1644935571.jpg
1468182,2022-06-18,Round 13,Cuiaba,0,Ceara,0,,https://r2.thesportsdb.com/images/media/event/thumb/flhptt1644935574.jpg
1468178,2022-06-19,Round 13,Santos FC,2,Bragantino,2,,https://r2.thesportsdb.com/images/media/event/thumb/kw49r21644935573.jpg
1468174,2022-06-19,Round 13,Atletico MG,2,Flamengo,0,,https://r2.thesportsdb.com/images/media/event/thumb/5g8gz81644935572.jpg
1468177,2022-06-19,Round 13,Corinthians,1,Goias,0,,https://r2.thesportsdb.com/images/media/event/thumb/2mk6g91644935573.jpg
1468183,2022-06-19,Round 13,Coritiba,0,Atletico PR,1,,https://r2.thesportsdb.com/images/media/event/thumb/qavflg1644935575.jpg
1468179,2022-06-19,Round 13,Internacional,2,Botafogo RJ,3,,https://r2.thesportsdb.com/images/media/event/thumb/f1en9a1644935574.jpg
1468180,2022-06-19,Round 13,Fortaleza,1,America MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/t1ws2e1644935574.jpg
1468181,2022-06-19,Round 13,Atletico GO,3,Juventude,1,,https://r2.thesportsdb.com/images/media/event/thumb/sthnrm1644935574.jpg
1468175,2022-06-19,Round 13,Fluminense,2,Avai FC,0,,https://r2.thesportsdb.com/images/media/event/thumb/0j5doo1644935572.jpg
1468176,2022-06-20,Round 13,Sao Paulo,1,Palmeiras,2,,https://r2.thesportsdb.com/images/media/event/thumb/e3v5dj1644935573.jpg
1468189,2022-06-25,Round 14,Internacional,3,Coritiba,0,,https://r2.thesportsdb.com/images/media/event/thumb/uz0nah1644935576.jpg
1468193,2022-06-25,Round 14,Atletico PR,4,Bragantino,2,,https://r2.thesportsdb.com/images/media/event/thumb/uorgih1644935577.jpg
1468185,2022-06-25,Round 14,Flamengo,3,America MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/oq8k971644935575.jpg
1468187,2022-06-25,Round 14,Corinthians,0,Santos FC,0,,https://r2.thesportsdb.com/images/media/event/thumb/qc0mru1644935576.jpg
1468184,2022-06-26,Round 14,Atletico MG,3,Fortaleza,2,,https://r2.thesportsdb.com/images/media/event/thumb/owf4d81644935575.jpg
1468188,2022-06-26,Round 14,Botafogo RJ,0,Fluminense,1,,https://r2.thesportsdb.com/images/media/event/thumb/v8u4er1644935576.jpg
1468192,2022-06-26,Round 14,Avai FC,2,Palmeiras,2,,https://r2.thesportsdb.com/images/media/event/thumb/on1v2l1644935577.jpg
1468186,2022-06-26,Round 14,Sao Paulo,0,Juventude,0,,https://r2.thesportsdb.com/images/media/event/thumb/lhtg0u1644935576.jpg
1468190,2022-06-26,Round 14,Ceara,1,Atletico GO,1,,https://r2.thesportsdb.com/images/media/event/thumb/okadw01644935577.jpg
1468191,2022-06-26,Round 14,Goias,1,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/81hqtn1644935577.jpg
1468199,2022-07-02,Round 15,Juventude,1,Atletico MG,2,,https://r2.thesportsdb.com/images/media/event/thumb/encb4y1644935579.jpg
1468195,2022-07-02,Round 15,Fluminense,4,Corinthians,0,,https://r2.thesportsdb.com/images/media/event/thumb/2rwvbn1644935578.jpg
1468198,2022-07-02,Round 15,Santos FC,1,Flamengo,2,,https://r2.thesportsdb.com/images/media/event/thumb/9wz9ro1644935579.jpg
1468200,2022-07-02,Round 15,Ceara,1,Internacional,1,,https://r2.thesportsdb.com/images/media/event/thumb/qakedy1644935580.jpg
1468197,2022-07-03,Round 15,Palmeiras,0,Atletico PR,2,,https://r2.thesportsdb.com/images/media/event/thumb/ax56351644935579.jpg
1468202,2022-07-03,Round 15,Avai FC,1,Cuiaba,2,,https://r2.thesportsdb.com/images/media/event/thumb/4dihia1644935580.jpg
1468201,2022-07-03,Round 15,Atletico GO,1,Sao Paulo,2,,https://r2.thesportsdb.com/images/media/event/thumb/lxw97g1644935580.jpg
1468194,2022-07-03,Round 15,America MG,1,Goias,0,,https://r2.thesportsdb.com/images/media/event/thumb/8dx3gj1644935578.jpg
1468203,2022-07-03,Round 15,Coritiba,2,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/uf6ejj1644935580.jpg
1468196,2022-07-04,Round 15,Bragantino,0,Botafogo RJ,1,,https://r2.thesportsdb.com/images/media/event/thumb/zg25fo1644935578.jpg
1468206,2022-07-09,Round 16,Bragantino,4,Avai FC,0,,https://r2.thesportsdb.com/images/media/event/thumb/j96em61644935581.jpg
1468205,2022-07-09,Round 16,Fluminense,2,Ceara,1,,https://r2.thesportsdb.com/images/media/event/thumb/dsij301644935581.jpg
1468211,2022-07-09,Round 16,Goias,2,Atletico PR,1,,https://r2.thesportsdb.com/images/media/event/thumb/p2y67r1644935583.jpg
1468213,2022-07-10,Round 16,Coritiba,2,Juventude,2,,https://r2.thesportsdb.com/images/media/event/thumb/a7kquz1644935583.jpg
1468207,2022-07-10,Round 16,Corinthians,1,Flamengo,0,,https://r2.thesportsdb.com/images/media/event/thumb/po8qmb1644935582.jpg
1468204,2022-07-10,Round 16,Atletico MG,0,Sao Paulo,0,,https://r2.thesportsdb.com/images/media/event/thumb/j0mq3b1644935581.jpg
1468208,2022-07-10,Round 16,Santos FC,1,Atletico GO,0,,https://r2.thesportsdb.com/images/media/event/thumb/mj0rz21644935582.jpg
1468210,2022-07-10,Round 16,Fortaleza,0,Palmeiras,0,,https://r2.thesportsdb.com/images/media/event/thumb/08fuze1644935582.jpg
1468212,2022-07-10,Round 16,Cuiaba,2,Botafogo RJ,0,,https://r2.thesportsdb.com/images/media/event/thumb/eecb9b1644935583.jpg
1468209,2022-07-11,Round 16,Internacional,1,America MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/b78eod1644935582.jpg
1468223,2022-07-16,Round 17,Atletico PR,0,Internacional,0,,https://r2.thesportsdb.com/images/media/event/thumb/jokd0y1644935586.jpg
1468215,2022-07-16,Round 17,Flamengo,2,Coritiba,0,,https://r2.thesportsdb.com/images/media/event/thumb/w4cjmw1644935584.jpg
1468222,2022-07-16,Round 17,Avai FC,1,Santos FC,0,,https://r2.thesportsdb.com/images/media/event/thumb/698hkp1644935586.jpg
1468220,2022-07-17,Round 17,Ceara,3,Corinthians,1,,https://r2.thesportsdb.com/images/media/event/thumb/8zanyb1644935585.jpg
1468219,2022-07-17,Round 17,Juventude,0,Goias,0,,https://r2.thesportsdb.com/images/media/event/thumb/ozqu5x1644935585.jpg
1468216,2022-07-17,Round 17,Sao Paulo,2,Fluminense,2,,https://r2.thesportsdb.com/images/media/event/thumb/ak93wq1644935584.jpg
1468218,2022-07-17,Round 17,Botafogo RJ,0,Atletico MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/2kht641644935585.jpg
1468221,2022-07-17,Round 17,Atletico GO,0,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/z0gl721644935586.jpg
1468214,2022-07-17,Round 17,America MG,0,Bragantino,3,,https://r2.thesportsdb.com/images/media/event/thumb/fe3s9s1644935584.jpg
1468217,2022-07-18,Round 17,Palmeiras,1,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/dwliis1644935584.jpg
1468230,2022-07-20,Round 18,Ceara,1,Avai FC,0,,https://r2.thesportsdb.com/images/media/event/thumb/m950tf1644935588.jpg
1468226,2022-07-20,Round 18,Bragantino,2,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/9g1d161644935587.jpg
1468231,2022-07-20,Round 18,Goias,2,Fluminense,3,,https://r2.thesportsdb.com/images/media/event/thumb/dj08zv1644935589.jpg
1468233,2022-07-20,Round 18,Atletico PR,4,Atletico GO,1,,https://r2.thesportsdb.com/images/media/event/thumb/u36t0k1644935589.jpg
1468225,2022-07-20,Round 18,Flamengo,4,Juventude,0,,https://r2.thesportsdb.com/images/media/event/thumb/zweii41644935587.jpg
1468229,2022-07-20,Round 18,Internacional,3,Sao Paulo,3,,https://r2.thesportsdb.com/images/media/event/thumb/i7t69v1644935588.jpg
1468227,2022-07-21,Round 18,Corinthians,3,Coritiba,1,,https://r2.thesportsdb.com/images/media/event/thumb/s6wyv51644935587.jpg
1468228,2022-07-21,Round 18,Santos FC,2,Botafogo RJ,0,,https://r2.thesportsdb.com/images/media/event/thumb/t1s69l1644935588.jpg
1468232,2022-07-21,Round 18,Cuiaba,1,Atletico MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/hpf72h1644935589.jpg
1468224,2022-07-21,Round 18,America MG,0,Palmeiras,1,,https://r2.thesportsdb.com/images/media/event/thumb/jbpou91644935587.jpg
1468236,2022-07-23,Round 19,Sao Paulo,3,Goias,3,,https://r2.thesportsdb.com/images/media/event/thumb/aq62fl1644935590.jpg
1468238,2022-07-24,Round 19,Botafogo RJ,2,Atletico PR,0,,https://r2.thesportsdb.com/images/media/event/thumb/sv9gho1644935591.jpg
1468242,2022-07-24,Round 19,Avai FC,1,Flamengo,2,,https://r2.thesportsdb.com/images/media/event/thumb/pagtld1644935592.jpg
1468235,2022-07-24,Round 19,Fluminense,2,Bragantino,1,,https://r2.thesportsdb.com/images/media/event/thumb/5e58xl1644935590.jpg
1468237,2022-07-24,Round 19,Palmeiras,2,Internacional,1,,https://r2.thesportsdb.com/images/media/event/thumb/31y4b21644935590.jpg
1468239,2022-07-24,Round 19,Juventude,1,Ceara,0,,https://r2.thesportsdb.com/images/media/event/thumb/xua20r1644935591.jpg
1468234,2022-07-24,Round 19,Atletico MG,1,Corinthians,2,,https://r2.thesportsdb.com/images/media/event/thumb/n3p8191644935589.jpg
1468241,2022-07-24,Round 19,Atletico GO,0,America MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/e0gg4t1644935591.jpg
1468240,2022-07-24,Round 19,Fortaleza,0,Santos FC,0,,https://r2.thesportsdb.com/images/media/event/thumb/ldmp0g1644935591.jpg
1468243,2022-07-25,Round 19,Coritiba,1,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/pufmzz1644935592.jpg
1468250,2022-07-30,Round 20,Ceara,1,Palmeiras,2,,https://r2.thesportsdb.com/images/media/event/thumb/tepngs1644935594.jpg
1468251,2022-07-30,Round 20,Goias,1,Coritiba,0,,https://r2.thesportsdb.com/images/media/event/thumb/b6gix91644935594.jpg
1468247,2022-07-30,Round 20,Corinthians,1,Botafogo RJ,0,,https://r2.thesportsdb.com/images/media/event/thumb/x0tkz31644935593.jpg
1468245,2022-07-30,Round 20,Flamengo,4,Atletico GO,1,,https://r2.thesportsdb.com/images/media/event/thumb/mex2p91644935593.jpg
1468249,2022-07-31,Round 20,Internacional,3,Atletico MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/dwjakr1644935594.jpg
